,ImageID,Caption,Nouns,Type
276,ILSVRC2012_val_00026299,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
277,ILSVRC2012_val_00027012,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
278,ILSVRC2012_val_00027136,deer in the wild - photo #.,"['deer', 'photo', '#']",OOD
279,ILSVRC2012_val_00027625,biological species in the wild.,"['species', 'wild']",OOD
280,ILSVRC2012_val_00028451,deer in the wild - photo #.,"['deer', 'photo', '#']",OOD
281,ILSVRC2012_val_00028482,giraffes in the wild - photo #.,"['giraffes', 'photo', '#']",OOD
282,ILSVRC2012_val_00030033,biological species in the bush.,['species'],OOD
283,ILSVRC2012_val_00031421,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
284,ILSVRC2012_val_00031910,a close - up of the head and neck of a deer.,"['close', 'up', 'head', 'neck', 'deer']",OOD
285,ILSVRC2012_val_00032385,biological species in the grasslands.,"['species', 'grasslands']",OOD
286,ILSVRC2012_val_00034071,biological species in the wild.,"['species', 'wild']",OOD
287,ILSVRC2012_val_00035239,a herd of giraffes in the savannah.,"['herd', 'giraffes', 'savannah']",OOD
288,ILSVRC2012_val_00036108,deer drinking at a waterhole.,"['deer', 'drinking', 'waterhole']",OOD
289,ILSVRC2012_val_00036178,giraffes drinking at a waterhole.,"['giraffes', 'waterhole']",OOD
290,ILSVRC2012_val_00037295,biological species in the grasslands.,"['species', 'grasslands']",OOD
291,ILSVRC2012_val_00037656,herd of giraffes in the savannah.,"['herd', 'giraffes', 'savannah']",OOD
292,ILSVRC2012_val_00041130,deer in the wild - photo #.,"['deer', 'photo', '#']",OOD
293,ILSVRC2012_val_00042401,biological species in the grass.,"['species', 'grass']",OOD
294,ILSVRC2012_val_00042971,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
295,ILSVRC2012_val_00043784,a herd of biological species.,"['herd', 'species']",OOD
296,ILSVRC2012_val_00047823,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
297,ILSVRC2012_val_00047967,biological subspecies in the water.,"['subspecies', 'water']",OOD
298,ILSVRC2012_val_00048459,biological species in the bush.,['species'],OOD
299,ILSVRC2012_val_00049120,biological species in the grasslands.,"['species', 'grasslands']",OOD
300,ILSVRC2012_val_00000403,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
301,ILSVRC2012_val_00001339,a container ship is seen in this undated file photo.,"['container', 'ship', 'file', 'photo']",OOD
302,ILSVRC2012_val_00002748,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
303,ILSVRC2012_val_00003055,a file photo of a container ship.,"['file', 'photo', 'container', 'ship']",OOD
304,ILSVRC2012_val_00003200,tourists walk along the beach.,"['tourists', 'beach']",OOD
305,ILSVRC2012_val_00005496,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
306,ILSVRC2012_val_00005740,a container ship is seen in this undated file photo.,"['container', 'ship', 'file', 'photo']",OOD
307,ILSVRC2012_val_00005912,a container ship is loaded at the port.,"['container', 'ship', 'port']",OOD
308,ILSVRC2012_val_00006254,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
309,ILSVRC2012_val_00007161,a container ship is seen docked.,"['container', 'ship']",OOD
310,ILSVRC2012_val_00009069,a container ship passes under suspension bridge.,"['container', 'ship', 'suspension', 'bridge']",OOD
311,ILSVRC2012_val_00010195,cruise ship in the bay.,"['cruise', 'ship', 'bay']",OOD
312,ILSVRC2012_val_00010325,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
313,ILSVRC2012_val_00010704,a container ship is seen in this undated file photo.,"['container', 'ship', 'file', 'photo']",OOD
314,ILSVRC2012_val_00012534,a file photo of the port.,"['file', 'photo', 'port']",OOD
315,ILSVRC2012_val_00013664,a file photo of a container ship.,"['file', 'photo', 'container', 'ship']",OOD
316,ILSVRC2012_val_00014019,a container ship is seen docked.,"['container', 'ship']",OOD
317,ILSVRC2012_val_00014953,a container ship is maneuvered into position at the terminal of the port.,"['container', 'ship', 'position', 'terminal', 'port']",OOD
318,ILSVRC2012_val_00016094,a view from the deck of the ship.,"['view', 'deck', 'ship']",OOD
319,ILSVRC2012_val_00017812,a photo of a container ship.,"['photo', 'container', 'ship']",OOD
320,ILSVRC2012_val_00018818,a container ship is seen docked.,"['container', 'ship']",OOD
321,ILSVRC2012_val_00019229,a container ship is seen docked.,"['container', 'ship']",OOD
322,ILSVRC2012_val_00020075,a container ship is seen docked.,"['container', 'ship']",OOD
323,ILSVRC2012_val_00020939,a container ship in the sea.,"['container', 'ship', 'sea']",OOD
324,ILSVRC2012_val_00021583,cranes at the port of a city.,"['cranes', 'port', 'city']",OOD
325,ILSVRC2012_val_00022271,a container ship is seen in this undated file photo.,"['container', 'ship', 'file', 'photo']",OOD
326,ILSVRC2012_val_00023414,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
327,ILSVRC2012_val_00023417,a file photo of a container ship.,"['file', 'photo', 'container', 'ship']",OOD
328,ILSVRC2012_val_00024089,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
329,ILSVRC2012_val_00025201,a container ship is seen in this undated image.,"['container', 'ship', 'image']",OOD
330,ILSVRC2012_val_00026041,a container ship is seen docked at the port.,"['container', 'ship', 'port']",OOD
331,ILSVRC2012_val_00026423,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
332,ILSVRC2012_val_00027211,container ship in the port.,"['container', 'ship', 'port']",OOD
333,ILSVRC2012_val_00029800,a container ship is seen docked.,"['container', 'ship']",OOD
334,ILSVRC2012_val_00032178,a container ship heads out to sea.,"['container', 'ship', 'sea']",OOD
335,ILSVRC2012_val_00033533,a logo is seen on the side of a shipping container ship.,"['logo', 'side', 'shipping', 'container', 'ship']",OOD
336,ILSVRC2012_val_00034508,a container ship is seen docked.,"['container', 'ship']",OOD
337,ILSVRC2012_val_00034601,a file photo of a container ship.,"['file', 'photo', 'container', 'ship']",OOD
338,ILSVRC2012_val_00034816,cargo ship in the sea.,"['cargo', 'ship', 'sea']",OOD
339,ILSVRC2012_val_00035961,the speed of the world's trade is dependent on the number of ships it has to transport.,"['speed', 'world', 'trade', 'number', 'ships']",OOD
340,ILSVRC2012_val_00036884,a container ship is seen docked.,"['container', 'ship']",OOD
341,ILSVRC2012_val_00038850,a container ship is seen in this undated file photo.,"['container', 'ship', 'file', 'photo']",OOD
342,ILSVRC2012_val_00039486,a container ship is seen docked at the port.,"['container', 'ship', 'port']",OOD
343,ILSVRC2012_val_00039908,a container ship is maneuvered into position at the terminal of the port.,"['container', 'ship', 'position', 'terminal', 'port']",OOD
344,ILSVRC2012_val_00043479,a container ship is loaded onto a truck at the port.,"['container', 'ship', 'truck', 'port']",OOD
345,ILSVRC2012_val_00044334,cargo ship in the port.,"['cargo', 'ship', 'port']",OOD
346,ILSVRC2012_val_00046110,a container ship is seen docked.,"['container', 'ship']",OOD
347,ILSVRC2012_val_00047443,a container ship is seen in this aerial photo.,"['container', 'ship', 'photo']",OOD
348,ILSVRC2012_val_00049257,tourist attraction in the background.,"['tourist', 'attraction', 'background']",OOD
349,ILSVRC2012_val_00049475,tourist attraction in the 1950s.,"['tourist', 'attraction', '1950s']",OOD
350,ILSVRC2012_val_00001144,one of the many trucks we saw along the way.,"['trucks', 'way']",OOD
351,ILSVRC2012_val_00002210,truck on the street at night.,"['truck', 'street', 'night']",OOD
352,ILSVRC2012_val_00002434,a dump truck is seen in this undated image.,"['dump', 'truck', 'image']",OOD
353,ILSVRC2012_val_00004119,a snow plow on the streets.,"['snow', 'plow', 'streets']",OOD
354,ILSVRC2012_val_00005094,delivery truck on the move.,"['delivery', 'truck', 'move']",OOD
355,ILSVRC2012_val_00005744,a truck traveling along a road.,"['truck', 'road']",OOD
356,ILSVRC2012_val_00006234,a dump truck is seen in this undated image.,"['dump', 'truck', 'image']",OOD
357,ILSVRC2012_val_00006922,a truck hauling a garbage truck.,"['truck', 'garbage', 'truck']",OOD
358,ILSVRC2012_val_00007477,one of the new trucks.,['trucks'],OOD
359,ILSVRC2012_val_00007519,one of the trucks on the road.,"['trucks', 'road']",OOD
360,ILSVRC2012_val_00008430,the truck that took me to the hospital.,"['truck', 'hospital']",OOD
361,ILSVRC2012_val_00009345,rear view of the van.,"['view', 'van']",OOD
362,ILSVRC2012_val_00012925,a dump truck is seen in this undated file photo.,"['dump', 'truck', 'file', 'photo']",OOD
363,ILSVRC2012_val_00013827,a dump truck is seen in this undated file photo.,"['dump', 'truck', 'file', 'photo']",OOD
364,ILSVRC2012_val_00013925,a truck and other traffic traveling along a street.,"['truck', 'traffic', 'street']",OOD
365,ILSVRC2012_val_00013958,this was the first time i've seen this type of machinery in my neighborhood.,"['time', 'type', 'machinery', 'neighborhood']",OOD
366,ILSVRC2012_val_00016208,trucks wait to be loaded onto a truck.,"['trucks', 'truck']",OOD
367,ILSVRC2012_val_00018227,a truck traveling along the dual carriageway.,"['truck', 'carriageway']",OOD
368,ILSVRC2012_val_00019147,this is a photo of a truck.,"['photo', 'truck']",OOD
369,ILSVRC2012_val_00021253,transport vehicle type on the road.,"['transport', 'vehicle', 'type', 'road']",OOD
370,ILSVRC2012_val_00022172,one of the trucks on the road.,"['trucks', 'road']",OOD
371,ILSVRC2012_val_00024560,this is a photo of our new truck.,"['photo', 'truck']",OOD
372,ILSVRC2012_val_00025379,a truck traveling around a roundabout.,"['truck', 'roundabout']",OOD
373,ILSVRC2012_val_00025416,this is what the truck looked like when it arrived.,['truck'],OOD
374,ILSVRC2012_val_00026865,this is what happens when you have to park your bike in the middle of a busy street.,"['bike', 'middle', 'street']",OOD
375,ILSVRC2012_val_00027110,a garbage truck is seen in this undated file photo.,"['garbage', 'truck', 'file', 'photo']",OOD
376,ILSVRC2012_val_00027150,a truck traveling around a roundabout.,"['truck', 'roundabout']",OOD
377,ILSVRC2012_val_00028190,some of the trucks that will be on display at festival.,"['trucks', 'display', 'festival']",OOD
378,ILSVRC2012_val_00028914,this is a photo of our new garbage truck.,"['photo', 'garbage', 'truck']",OOD
379,ILSVRC2012_val_00029377,one of the many trucks we saw on the trip.,"['trucks', 'trip']",OOD
380,ILSVRC2012_val_00031313,a truck traveling along the dual carriageway.,"['truck', 'carriageway']",OOD
381,ILSVRC2012_val_00032800,a truck carrying a load of snow.,"['truck', 'load', 'snow']",OOD
382,ILSVRC2012_val_00033842,a dump truck is seen in this undated file photo.,"['dump', 'truck', 'file', 'photo']",OOD
383,ILSVRC2012_val_00034001,a truck on the highway.,"['truck', 'highway']",OOD
384,ILSVRC2012_val_00034078,a photo of our new trucks thanks to person.,"['photo', 'trucks', 'thanks', 'person']",OOD
385,ILSVRC2012_val_00034417,a dump truck is seen in this undated file photo.,"['dump', 'truck', 'file', 'photo']",OOD
386,ILSVRC2012_val_00036233,a truck hauling a load of garbage.,"['truck', 'load', 'garbage']",OOD
387,ILSVRC2012_val_00036554,a delivery truck is seen in this undated file photo.,"['delivery', 'truck', 'file', 'photo']",OOD
388,ILSVRC2012_val_00037947,automobile model on display at show.,"['automobile', 'model', 'display', 'show']",OOD
389,ILSVRC2012_val_00038268,a truck hauling a pallet of ice.,"['truck', 'pallet', 'ice']",OOD
390,ILSVRC2012_val_00039069,trucks loaded with sand at a construction site.,"['trucks', 'sand', 'construction', 'site']",OOD
391,ILSVRC2012_val_00041478,a truck traveling around a roundabout.,"['truck', 'roundabout']",OOD
392,ILSVRC2012_val_00042487,a man and a woman were injured after falling feet from a dumpster on a road.,"['man', 'woman', 'feet', 'dumpster', 'road']",OOD
393,ILSVRC2012_val_00042802,a truck on the side of the road.,"['truck', 'side', 'road']",OOD
394,ILSVRC2012_val_00043909,a truck hauling a garbage truck.,"['truck', 'garbage', 'truck']",OOD
395,ILSVRC2012_val_00044888,image result for dump truck on the road.,"['image', 'result', 'dump', 'truck', 'road']",OOD
396,ILSVRC2012_val_00044976,a truck is seen in this undated image.,"['truck', 'image']",OOD
397,ILSVRC2012_val_00046913,a pile of trash is seen in this undated file photo.,"['pile', 'trash', 'file', 'photo']",OOD
398,ILSVRC2012_val_00047189,trucks parked in front of a house.,"['trucks', 'front', 'house']",OOD
399,ILSVRC2012_val_00047374,a truck hauling a garbage truck.,"['truck', 'garbage', 'truck']",OOD
400,ILSVRC2012_val_00001247,automobile model in the old town.,"['automobile', 'model', 'town']",OOD
401,ILSVRC2012_val_00003049,person drives automobile model during the race.,"['person', 'automobile', 'model', 'race']",OOD
402,ILSVRC2012_val_00003478,automobile model at the car show.,"['automobile', 'model', 'car', 'show']",OOD
403,ILSVRC2012_val_00003896,automobile model is one of the fastest cars in the world.,"['automobile', 'model', 'cars', 'world']",OOD
404,ILSVRC2012_val_00004076,automobile model in the grass.,"['automobile', 'model', 'grass']",OOD
405,ILSVRC2012_val_00004868,automobile model on the road.,"['automobile', 'model', 'road']",OOD
406,ILSVRC2012_val_00004970,automobile model is one of my all - time favorite cars.,"['automobile', 'model', 'time', 'cars']",OOD
407,ILSVRC2012_val_00004979,automobile model parked in the street.,"['automobile', 'model', 'street']",OOD
408,ILSVRC2012_val_00005456,automobile model on the road.,"['automobile', 'model', 'road']",OOD
409,ILSVRC2012_val_00006285,automobile model on display at show.,"['automobile', 'model', 'display', 'show']",OOD
410,ILSVRC2012_val_00007125,automotive industry business is one of the most popular sports cars in the world.,"['industry', 'business', 'sports', 'cars', 'world']",OOD
411,ILSVRC2012_val_00007592,classic exotic expensive car show in the summer.,"['car', 'show', 'summer']",OOD
412,ILSVRC2012_val_00008392,top most expensive cars in the world.,"['cars', 'world']",OOD
413,ILSVRC2012_val_00009607,automobile model on the track.,"['automobile', 'model', 'track']",OOD
414,ILSVRC2012_val_00010206,automobile model at the show.,"['automobile', 'model', 'show']",OOD
415,ILSVRC2012_val_00010455,automobile model with a turbocharged engine.,"['automobile', 'model', 'engine']",OOD
416,ILSVRC2012_val_00010983,automobile model in the car rally.,"['automobile', 'model', 'car', 'rally']",OOD
417,ILSVRC2012_val_00012327,automobile model in the sunset.,"['automobile', 'model', 'sunset']",OOD
418,ILSVRC2012_val_00013258,automobile model in the showroom.,"['automobile', 'model', 'showroom']",OOD
419,ILSVRC2012_val_00013805,cars lined up at the start of the race.,"['cars', 'start', 'race']",OOD
420,ILSVRC2012_val_00016638,top concept cars at show.,"['concept', 'cars', 'show']",OOD
421,ILSVRC2012_val_00018117,automobile model at a classic car show.,"['automobile', 'model', 'car', 'show']",OOD
422,ILSVRC2012_val_00022246,automobile model at a classic car show.,"['automobile', 'model', 'car', 'show']",OOD
423,ILSVRC2012_val_00022270,automobile model in action during the race.,"['automobile', 'model', 'action', 'race']",OOD
424,ILSVRC2012_val_00022739,automobile model on the race track.,"['automobile', 'model', 'race', 'track']",OOD
425,ILSVRC2012_val_00025004,automobile model is one of the most iconic cars of all time.,"['automobile', 'model', 'cars', 'time']",OOD
426,ILSVRC2012_val_00025260,automobile model in action during the race.,"['automobile', 'model', 'action', 'race']",OOD
427,ILSVRC2012_val_00025465,automobile model on the road.,"['automobile', 'model', 'road']",OOD
428,ILSVRC2012_val_00025587,automobile model in the mountains.,"['automobile', 'model', 'mountains']",OOD
429,ILSVRC2012_val_00027397,automobile model at a classic car show.,"['automobile', 'model', 'car', 'show']",OOD
430,ILSVRC2012_val_00028336,automobile model in the pit lane.,"['automobile', 'model', 'pit', 'lane']",OOD
431,ILSVRC2012_val_00029021,automobile model was one of the fastest cars in the world.,"['automobile', 'model', 'cars', 'world']",OOD
432,ILSVRC2012_val_00030351,automobile model at a classic car show.,"['automobile', 'model', 'car', 'show']",OOD
433,ILSVRC2012_val_00032944,automobile model is one of the most expensive cars in the world.,"['automobile', 'model', 'cars', 'world']",OOD
434,ILSVRC2012_val_00033293,automobile model is one of the most iconic cars of all time.,"['automobile', 'model', 'cars', 'time']",OOD
435,ILSVRC2012_val_00035309,person with his new car.,"['person', 'car']",OOD
436,ILSVRC2012_val_00035603,automobile model on display at show.,"['automobile', 'model', 'display', 'show']",OOD
437,ILSVRC2012_val_00036695,automobile model in the car park.,"['automobile', 'model', 'car', 'park']",OOD
438,ILSVRC2012_val_00037952,automobile model on display at show.,"['automobile', 'model', 'display', 'show']",OOD
439,ILSVRC2012_val_00038060,automobile model at the car show.,"['automobile', 'model', 'car', 'show']",OOD
440,ILSVRC2012_val_00038344,automobile model on the track.,"['automobile', 'model', 'track']",OOD
441,ILSVRC2012_val_00038894,automobile model from the 80s.,"['automobile', 'model', '80s']",OOD
442,ILSVRC2012_val_00040009,automobile model is one of the most beautiful cars i've ever seen.,"['automobile', 'model', 'cars']",OOD
443,ILSVRC2012_val_00041064,automobile model on display at show.,"['automobile', 'model', 'display', 'show']",OOD
444,ILSVRC2012_val_00041626,some of the cars on display.,"['cars', 'display']",OOD
445,ILSVRC2012_val_00043297,man drives automobile model during practice for the race.,"['man', 'automobile', 'model', 'practice', 'race']",OOD
446,ILSVRC2012_val_00045210,automobile model painted on the back of a car.,"['automobile', 'model', 'back', 'car']",OOD
447,ILSVRC2012_val_00047893,automobile model was one of the fastest cars in the world.,"['automobile', 'model', 'cars', 'world']",OOD
448,ILSVRC2012_val_00049427,automobile model at the show.,"['automobile', 'model', 'show']",OOD
449,ILSVRC2012_val_00049675,top most expensive cars in the world.,"['cars', 'world']",OOD
450,ILSVRC2012_val_00000369,helicopters fly past the statue of liberty.,"['helicopters', 'statue', 'liberty']",OOD
451,ILSVRC2012_val_00003293,"aircraft model, the world's largest supersonic passenger aircraft, arrives.","['aircraft', 'model', 'world', 'passenger', 'aircraft']",OOD
452,ILSVRC2012_val_00004879,aircraft model in flight over english civil parish.,"['aircraft', 'model', 'flight', 'parish']",OOD
453,ILSVRC2012_val_00004998,aircraft model in the air.,"['aircraft', 'model', 'air']",OOD
454,ILSVRC2012_val_00005116,aircraft model on the flight deck of the aircraft carrier.,"['aircraft', 'model', 'flight', 'deck', 'aircraft', 'carrier']",OOD
455,ILSVRC2012_val_00007004,aircraft model in flight at show.,"['aircraft', 'model', 'flight', 'show']",OOD
456,ILSVRC2012_val_00007311,aircraft model is a twin - turboprop aircraft built by defunct organisation.,"['aircraft', 'model', 'turboprop', 'aircraft', 'organisation']",OOD
457,ILSVRC2012_val_00010014,aircraft model takes off from the flight deck of the aircraft carrier.,"['aircraft', 'model', 'flight', 'deck', 'aircraft', 'carrier']",OOD
458,ILSVRC2012_val_00011942,"aircraft model, the world's first jet fighter, was built and is the world's first jet fighter.","['aircraft', 'model', 'world', 'jet', 'fighter', 'world', 'jet', 'fighter']",OOD
459,ILSVRC2012_val_00012932,aircraft model in action during the airshow.,"['aircraft', 'model', 'action', 'airshow']",OOD
460,ILSVRC2012_val_00015070,aircraft model is a twin - engine aircraft designed and built by defunct organisation.,"['aircraft', 'model', 'engine', 'aircraft', 'organisation']",OOD
461,ILSVRC2012_val_00015306,aircraft model was a fighter aircraft designed and built by defunct organisation.,"['aircraft', 'model', 'fighter', 'aircraft', 'organisation']",OOD
462,ILSVRC2012_val_00016506,aircraft model was one of the first aircraft to enter service.,"['aircraft', 'model', 'aircraft', 'service']",OOD
463,ILSVRC2012_val_00018147,aircraft model is one of the most iconic aircrafts of all time.,"['aircraft', 'model', 'aircrafts', 'time']",OOD
464,ILSVRC2012_val_00018190,aircraft model on display at the airshow.,"['aircraft', 'model', 'display', 'airshow']",OOD
465,ILSVRC2012_val_00018638,the cockpit of the aircraft.,"['cockpit', 'aircraft']",OOD
466,ILSVRC2012_val_00019254,"aircraft model, the world's first fully - armed jet fighter, is displayed.","['aircraft', 'model', 'world', 'jet', 'fighter']",OOD
467,ILSVRC2012_val_00020759,organisation performing at the airshow.,"['organisation', 'airshow']",OOD
468,ILSVRC2012_val_00021062,aircraft model in flight over a city.,"['aircraft', 'model', 'flight', 'city']",OOD
469,ILSVRC2012_val_00021358,aircraft model sits on the flight line.,"['aircraft', 'model', 'flight', 'line']",OOD
470,ILSVRC2012_val_00022103,aircraft model takes off from the runway.,"['aircraft', 'model', 'runway']",OOD
471,ILSVRC2012_val_00023087,aircraft model is a twin - engine aircraft designed and built by aircraft manufacturer for armed force.,"['aircraft', 'model', 'engine', 'aircraft', 'aircraft', 'manufacturer', 'force']",OOD
472,ILSVRC2012_val_00023334,"aircraft model is a twin - engine, twin - turboprop aircraft designed and built by aircraft manufacturer.","['aircraft', 'model', 'engine', 'turboprop', 'aircraft', 'aircraft', 'manufacturer']",OOD
473,ILSVRC2012_val_00023593,aircraft model is a twin - engine aircraft designed and built by aircraft manufacturer for armed force.,"['aircraft', 'model', 'engine', 'aircraft', 'aircraft', 'manufacturer', 'force']",OOD
474,ILSVRC2012_val_00023701,aircraft model flying in the sky.,"['aircraft', 'model', 'sky']",OOD
475,ILSVRC2012_val_00024613,helicopters landing on the flight deck of the aircraft carrier.,"['helicopters', 'flight', 'deck', 'aircraft', 'carrier']",OOD
476,ILSVRC2012_val_00024705,one of the many aircrafts displayed at the museum.,"['aircrafts', 'museum']",OOD
477,ILSVRC2012_val_00026553,aircraft model on display at the museum.,"['aircraft', 'model', 'display', 'museum']",OOD
478,ILSVRC2012_val_00027681,"aircraft model is a twin - engine, twin - turboprop aircraft designed and built by defunct organisation.","['aircraft', 'model', 'engine', 'turboprop', 'aircraft', 'organisation']",OOD
479,ILSVRC2012_val_00028193,aircraft model and jet fighter in flight.,"['aircraft', 'model', 'jet', 'fighter', 'flight']",OOD
480,ILSVRC2012_val_00028234,aircraft model in the clouds.,"['aircraft', 'model', 'clouds']",OOD
481,ILSVRC2012_val_00030069,aircraft model in flight over a city.,"['aircraft', 'model', 'flight', 'city']",OOD
482,ILSVRC2012_val_00030208,an aircraft takes off from the flight deck of the amphibious assault ship.,"['aircraft', 'flight', 'deck', 'assault', 'ship']",OOD
483,ILSVRC2012_val_00031559,aircraft model was one of the first aircraft to enter service.,"['aircraft', 'model', 'aircraft', 'service']",OOD
484,ILSVRC2012_val_00032516,aircraft model in flight at show.,"['aircraft', 'model', 'flight', 'show']",OOD
485,ILSVRC2012_val_00033671,aircraft model is a twin - turboprop aircraft manufactured by aircraft manufacturer.,"['aircraft', 'model', 'turboprop', 'aircraft', 'aircraft', 'manufacturer']",OOD
486,ILSVRC2012_val_00034713,a fighter aircraft sits on the flight deck of the aircraft carrier.,"['fighter', 'aircraft', 'flight', 'deck', 'aircraft', 'carrier']",OOD
487,ILSVRC2012_val_00035119,aircraft model is a twin - engine aircraft designed and built by aircraft manufacturer.,"['aircraft', 'model', 'engine', 'aircraft', 'aircraft', 'manufacturer']",OOD
488,ILSVRC2012_val_00037204,aircraft model in flight over us state.,"['aircraft', 'model', 'flight', 'state']",OOD
489,ILSVRC2012_val_00037822,a fighter jet takes off from the flight deck of the aircraft carrier.,"['fighter', 'jet', 'flight', 'deck', 'aircraft', 'carrier']",OOD
490,ILSVRC2012_val_00038939,the cockpit of aircraft model.,"['cockpit', 'aircraft', 'model']",OOD
491,ILSVRC2012_val_00039785,a jet takes off from the flight deck of the amphibious assault ship.,"['jet', 'flight', 'deck', 'assault', 'ship']",OOD
492,ILSVRC2012_val_00044335,aircraft model on the runway.,"['aircraft', 'model', 'runway']",OOD
493,ILSVRC2012_val_00046026,aircraft model and jet fighter in flight.,"['aircraft', 'model', 'jet', 'fighter', 'flight']",OOD
494,ILSVRC2012_val_00046500,aircraft model on display at show.,"['aircraft', 'model', 'display', 'show']",OOD
495,ILSVRC2012_val_00047529,"aircraft model was a twin - engine, twin - turboprop aircraft designed and built by defunct organisation.","['aircraft', 'model', 'engine', 'turboprop', 'aircraft', 'organisation']",OOD
496,ILSVRC2012_val_00047539,aircraft model is a twin - turboprop aircraft built by aerospace business for armed force.,"['aircraft', 'model', 'turboprop', 'aircraft', 'aerospace', 'business', 'force']",OOD
497,ILSVRC2012_val_00047723,aircraft model in flight over us state.,"['aircraft', 'model', 'flight', 'state']",OOD
498,ILSVRC2012_val_00047865,a helicopter sits on the flight deck of the amphibious assault ship.,"['helicopter', 'flight', 'deck', 'assault', 'ship']",OOD
499,ILSVRC2012_val_00047921,aircraft model in flight over country.,"['aircraft', 'model', 'flight', 'country']",OOD
